Date,daily_cases,daily_cases_7d_avg
2020-05-22,2044.0,2406
2020-05-23,1508.0,2326
2020-05-24,1355.0,2259
2020-05-25,1612.0,2121
2020-05-26,1659.0,1920
2020-05-27,1809.0,1792
2020-05-28,1736.0,1675
2020-05-29,1509.0,1598
2020-05-30,1107.0,1541
2020-05-31,1070.0,1500
2020-06-01,1444.0,1476
2020-06-02,1470.0,1449
2020-06-03,1348.0,1383
2020-06-04,1238.0,1312
2020-06-05,1111.0,1255
2020-06-06,792.0,1210
2020-06-07,718.0,1160
2020-06-08,1095.0,1110
2020-06-09,1158.0,1066
2020-06-10,1188.0,1043
2020-06-11,1007.0,1010
2020-06-12,1054.0,1002
2020-06-13,888.0,1015
2020-06-14,807.0,1028
2020-06-15,1028.0,1019
2020-06-16,1083.0,1008
2020-06-17,1000.0,981
2020-06-18,1020.0,983
2020-06-19,986.0,973
2020-06-20,666.0,941
2020-06-21,624.0,915
2020-06-22,892.0,896
2020-06-23,882.0,867
2020-06-24,776.0,835
2020-06-25,697.0,789
2020-06-26,641.0,740
2020-06-27,634.0,735
2020-06-28,407.0,704
2020-06-29,620.0,665
2020-06-30,404.0,597
2020-07-01,63.0,495
2020-07-02,6.0,396
2020-07-03,502.0,377
2020-07-04,625.0,375
2020-07-05,519.0,391
2020-07-06,353.0,353
2020-07-07,584.0,379
2020-07-08,642.0,462
2020-07-09,643.0,553
2020-07-10,524.0,556
2020-07-11,826.0,584
2020-07-12,650.0,603
2020-07-13,533.0,629
2020-07-14,1244.0,723
2020-07-15,538.0,708
2020-07-16,645.0,709
2020-07-17,687.0,732
2020-07-18,831.0,733
2020-07-19,726.0,743
2020-07-20,586.0,751
2020-07-21,445.0,637
2020-07-22,563.0,640
2020-07-23,779.0,660
2020-07-24,768.0,671
2020-07-25,770.0,662
2020-07-26,751.0,666
2020-07-27,688.0,681
2020-07-28,550.0,696
2020-07-29,804.0,730
2020-07-30,848.0,740
2020-07-31,883.0,756
2020-08-01,769.0,756
2020-08-02,747.0,756
2020-08-03,939.0,791
2020-08-04,671.0,809
2020-08-05,908.0,824
2020-08-06,963.0,840
2020-08-07,901.0,843
2020-08-08,766.0,842
2020-08-09,1113.0,894
2020-08-10,818.0,877
2020-08-11,1150.0,946
2020-08-12,1035.0,964
2020-08-13,1150.0,990
2020-08-14,1459.0,1070
2020-08-15,1045.0,1110
2020-08-16,1113.0,1110
2020-08-17,719.0,1096
2020-08-18,1115.0,1091
2020-08-19,828.0,1061
2020-08-20,1196.0,1068
2020-08-21,1061.0,1011
2020-08-22,1332.0,1052
2020-08-23,1050.0,1043
2020-08-24,975.0,1080
2020-08-25,1197.0,1091
2020-08-26,1146.0,1137
2020-08-27,1544.0,1186
2020-08-28,1297.0,1220
2020-08-29,1111.0,1189
2020-08-30,1754.0,1289
2020-08-31,1415.0,1352
2020-09-01,1327.0,1371
2020-09-02,1515.0,1423
2020-09-03,1780.0,1457
2020-09-04,1982.0,1555
2020-09-05,1827.0,1657
2020-09-06,2992.0,1834
2020-09-07,2951.0,2053
2020-09-08,2482.0,2218
2020-09-09,2679.0,2385
2020-09-10,2934.0,2550
2020-09-11,3543.0,2773
2020-09-12,3505.0,3012
2020-09-13,3339.0,3062
2020-09-14,2627.0,3016
2020-09-15,3110.0,3105
2020-09-16,4009.0,3295
2020-09-17,3408.0,3363
2020-09-18,4331.0,3476
2020-09-19,4430.0,3608
2020-09-20,3901.0,3688
2020-09-21,4373.0,3937
2020-09-22,4937.0,4198
2020-09-23,6187.0,4510
2020-09-24,6645.0,4972
2020-09-25,6877.0,5336
2020-09-26,6050.0,5567
2020-09-27,5705.0,5825
2020-09-28,4049.0,5779
2020-09-29,7157.0,6096
2020-09-30,7119.0,6229
2020-10-01,6933.0,6270
2020-10-02,6988.0,6286
2020-10-03,12884.0,7262
2020-10-04,22969.0,9728
2020-10-05,12597.0,10950
2020-10-06,14552.0,12006
2020-10-07,14176.0,13014
2020-10-08,17554.0,14531
2020-10-09,13892.0,15518
2020-10-10,15177.0,15845
2020-10-11,12891.0,14406
2020-10-12,13983.0,14604
2020-10-13,17249.0,14989
2020-10-14,19762.0,15787
2020-10-15,18998.0,15993
2020-10-16,15658.0,16245
2020-10-17,16188.0,16390
2020-10-18,16994.0,16976
2020-10-19,18821.0,17667
2020-10-20,21371.0,18256
2020-10-21,26705.0,19248
2020-10-22,21255.0,19570
2020-10-23,20556.0,20270
2020-10-24,23042.0,21249
2020-10-25,19804.0,21651
2020-10-26,20905.0,21948
2020-10-27,22904.0,22167
2020-10-28,24714.0,21883
2020-10-29,23080.0,22144
2020-10-30,24418.0,22695
2020-10-31,21921.0,22535
2020-11-01,23268.0,23030
2020-11-02,18973.0,22754
2020-11-03,20048.0,22346
2020-11-04,25202.0,22416
2020-11-05,24166.0,22571
2020-11-06,23319.0,22414
2020-11-07,24998.0,22853
2020-11-08,20596.0,22472
2020-11-09,21375.0,22815
2020-11-10,20433.0,22870
2020-11-11,23001.0,22555
2020-11-12,33517.0,23891
2020-11-13,27330.0,24464
2020-11-14,26893.0,24735
2020-11-15,24990.0,25363
2020-11-16,21387.0,25364
2020-11-17,20071.0,25313
2020-11-18,19632.0,24831
2020-11-19,22932.0,23319
2020-11-20,20284.0,22313
2020-11-21,19922.0,21317
2020-11-22,18680.0,20415
2020-11-23,15473.0,19571
2020-11-24,11321.0,18321
2020-11-25,18247.0,18123
2020-11-26,17564.0,17356
2020-11-27,14784.0,16570
2020-11-28,15916.0,15998
2020-11-29,12194.0,15071
2020-11-30,12375.0,14629
2020-12-01,13486.0,14938
2020-12-02,16208.0,14647
2020-12-03,14925.0,14270
2020-12-04,16381.0,14498
2020-12-05,15616.0,14455
2020-12-06,17344.0,15191
2020-12-07,14766.0,15532
2020-12-08,12416.0,15379
2020-12-09,16623.0,15439
2020-12-10,21078.0,16318
2020-12-11,21759.0,17086
2020-12-12,21545.0,17933
2020-12-13,18527.0,18102
2020-12-14,20372.0,18903
2020-12-15,18598.0,19786
2020-12-16,25262.0,21020
2020-12-17,35495.0,23080
2020-12-18,28668.0,24067
2020-12-19,27212.0,24876
2020-12-20,36106.0,27388
2020-12-21,33446.0,29255
2020-12-22,37009.0,31885
2020-12-23,39359.0,33899
2020-12-24,39186.0,34427
2020-12-25,32869.0,35027
2020-12-26,34837.0,36116
2020-12-27,32436.0,35592
2020-12-28,41447.0,36735
2020-12-29,53287.0,39060
2020-12-30,50238.0,40614
2020-12-31,56007.0,43017
2021-01-01,53484.0,45962
2021-01-02,57877.0,49254
2021-01-03,55116.0,52494
2021-01-04,58919.0,54990
2021-01-05,61093.0,56105
2021-01-06,62554.0,57864
2021-01-07,52798.0,57406
2021-01-08,68196.0,59508
2021-01-09,60075.0,59822
2021-01-10,55020.0,59808
2021-01-11,46298.0,58005
2021-01-12,45656.0,55800
2021-01-13,47663.0,53672
2021-01-14,48801.0,53101
2021-01-15,55886.0,51343
2021-01-16,41437.0,48680
2021-01-17,38674.0,46345
2021-01-18,37610.0,45104
2021-01-19,33443.0,43359
2021-01-20,38989.0,42120
2021-01-21,37981.0,40574
2021-01-22,40327.0,38352
2021-01-23,33642.0,37238
2021-01-24,30099.0,36013
2021-01-25,22231.0,33816
2021-01-26,20198.0,31924
2021-01-27,25356.0,29976
2021-01-28,28809.0,28666
2021-01-29,29173.0,27073
2021-01-30,23355.0,25603
2021-01-31,21184.0,24329
2021-02-01,18676.0,23822
2021-02-02,16914.0,23352
2021-02-03,19251.0,22480
2021-02-04,20732.0,21326
2021-02-05,19189.0,19900
2021-02-06,18357.0,19186
2021-02-07,15917.0,18434
2021-02-08,14127.0,17784
2021-02-09,12442.0,17145
2021-02-10,13083.0,16264
2021-02-11,13546.0,15237
2021-02-12,15191.0,14666
2021-02-13,13360.0,13952
2021-02-14,10994.0,13249
2021-02-15,9781.0,12628
2021-02-16,10638.0,12370
2021-02-17,12760.0,12324
2021-02-18,12096.0,12117
2021-02-19,12096.0,11675
2021-02-20,10456.0,11260
2021-02-21,9838.0,11095
2021-02-22,10656.0,11220
2021-02-23,8527.0,10918
2021-02-24,9946.0,10516
2021-02-25,10020.0,10220
2021-02-26,8587.0,9719
2021-02-27,7458.0,9290
2021-02-28,6054.0,8750
2021-03-01,5464.0,8008
2021-03-02,6410.0,7706
2021-03-03,6420.0,7202
2021-03-04,6643.0,6719
2021-03-05,6026.0,6354
2021-03-06,6118.0,6162
2021-03-07,5261.0,6049
2021-03-08,4822.0,5957
2021-03-09,5868.0,5880
2021-03-10,6022.0,5823
2021-03-11,6835.0,5850
2021-03-12,6684.0,5944
2021-03-13,5617.0,5873
2021-03-14,4695.0,5792
2021-03-15,5130.0,5836
2021-03-16,5362.0,5764
2021-03-17,5793.0,5731
2021-03-18,6333.0,5659
2021-03-19,4872.0,5400
2021-03-20,5639.0,5403
2021-03-21,5356.0,5498
2021-03-22,5407.0,5537
2021-03-23,5416.0,5545
2021-03-24,5627.0,5521
2021-03-25,6277.0,5513
2021-03-26,6235.0,5708
2021-03-27,3909.0,5461
2021-03-28,3947.0,5260
2021-03-29,4784.0,5171
2021-03-30,4069.0,4978
2021-03-31,4115.0,4762
2021-04-01,4565.0,4518
2021-04-02,3423.0,4116
2021-04-03,3424.0,4047
2021-04-04,2405.0,3826
2021-04-05,2831.0,3547
2021-04-06,2404.0,3310
2021-04-07,2797.0,3121
2021-04-08,3124.0,2915
2021-04-09,-4787.0,1743
2021-04-10,2713.0,1641
2021-04-11,1730.0,1545
2021-04-12,3686.0,1667
2021-04-13,2504.0,1681
2021-04-14,2530.0,1643
2021-04-15,2767.0,1592
2021-04-16,2807.0,2677
2021-04-17,2273.0,2614
2021-04-18,1884.0,2636
2021-04-19,3054.0,2546
2021-04-20,2531.0,2549
2021-04-21,2422.0,2534
2021-04-22,2766.0,2534
2021-04-23,2698.0,2518
2021-04-24,2122.0,2497
2021-04-25,1733.0,2475
2021-04-26,2119.0,2342
2021-04-27,2698.0,2365
2021-04-28,2187.0,2332
2021-04-29,2459.0,2288
2021-04-30,2397.0,2245
2021-05-01,1911.0,2215
2021-05-02,1674.0,2206
2021-05-03,1674.0,2143
2021-05-04,1983.0,2041
2021-05-05,2155.0,2036
2021-05-06,2618.0,2059
2021-05-07,2490.0,2072
2021-05-08,2056.0,2093
2021-05-09,1771.0,2107
2021-05-10,2377.0,2207
2021-05-11,2490.0,2280
2021-05-12,2297.0,2300
2021-05-13,2663.0,2306
2021-05-14,2198.0,2265
2021-05-15,2060.0,2265
2021-05-16,1927.0,2287
2021-05-17,1991.0,2232
2021-05-18,-2362.0,1539
2021-05-19,2146.0,1518
2021-05-20,2699.0,1523
2021-05-21,2709.0,1596
2021-05-22,2524.0,1662
2021-05-23,2095.0,1686
2021-05-24,2366.0,1740
2021-05-25,2418.0,2422
2021-05-26,2991.0,2543
2021-05-27,3384.0,2641
2021-05-28,4030.0,2830
2021-05-29,3241.0,2932
2021-05-30,3114.0,3078
2021-05-31,3294.0,3210
2021-06-01,3102.0,3308
2021-06-02,4264.0,3490
2021-06-03,5181.0,3747
2021-06-04,6144.0,4049
2021-06-05,5655.0,4393
2021-06-06,5226.0,4695
2021-06-07,5590.0,5023
2021-06-08,5979.0,5434
2021-06-09,7319.0,5871
2021-06-10,7238.0,6164
2021-06-11,7968.0,6425
2021-06-12,7558.0,6697
2021-06-13,7325.0,6997
2021-06-14,7619.0,7287
2021-06-15,7595.0,7517
2021-06-16,8819.0,7732
2021-06-17,10812.0,8242
2021-06-18,10289.0,8574
2021-06-19,10078.0,8934
2021-06-20,9077.0,9184
2021-06-21,10475.0,9592
2021-06-22,11488.0,10148
2021-06-23,15954.0,11168
2021-06-24,16724.0,12012
2021-06-25,15331.0,12732
2021-06-26,17976.0,13861
2021-06-27,14658.0,14658
2021-06-28,22674.0,16401
2021-06-29,20250.0,17652
2021-06-30,25648.0,19037
2021-07-01,27634.0,20596
2021-07-02,26866.0,22244
2021-07-03,24534.0,23181
2021-07-04,23973.0,24511
2021-07-05,27152.0,25151
2021-07-06,28439.0,26321
2021-07-07,32136.0,27248
2021-07-08,32103.0,27886
2021-07-09,35723.0,29151
2021-07-10,32008.0,30219
2021-07-11,31542.0,31300
2021-07-12,34490.0,32349
2021-07-13,36400.0,33486
2021-07-14,42203.0,34924
2021-07-15,48565.0,37276
2021-07-16,52020.0,39604
2021-07-17,54387.0,42801
2021-07-18,48279.0,45192
2021-07-19,40008.0,45980
2021-07-20,46627.0,47441
2021-07-21,44169.0,47722
2021-07-22,40010.0,46500
2021-07-23,36138.0,44231
2021-07-24,31804.0,41005
2021-07-25,29081.0,38262
2021-07-26,24694.0,36075
2021-07-27,23369.0,32752
2021-07-28,25733.0,30118
2021-07-29,30892.0,28816
2021-07-30,29332.0,27844
2021-07-31,25855.0,26994
2021-08-01,24230.0,26301
2021-08-02,22362.0,25968
2021-08-03,21683.0,25727
2021-08-04,29144.0,26214
2021-08-05,30030.0,26091
2021-08-06,31633.0,26420
2021-08-07,28379.0,26780
2021-08-08,27268.0,27214
2021-08-09,25015.0,27593
2021-08-10,23444.0,27845
2021-08-11,29396.0,27881
2021-08-12,32872.0,28287
2021-08-13,32517.0,28413
2021-08-14,29279.0,28542
2021-08-15,26516.0,28434
2021-08-16,28303.0,28904
2021-08-17,26740.0,29375
2021-08-18,33812.0,30006
2021-08-19,36441.0,30515
2021-08-20,37114.0,31172
2021-08-21,31936.0,31552
2021-08-22,32069.0,32345
2021-08-23,31778.0,32841
2021-08-24,30776.0,33418
2021-08-25,35615.0,33676
2021-08-26,38117.0,33915
2021-08-27,37840.0,34019
2021-08-28,32189.0,34055
2021-08-29,33018.0,34190
2021-08-30,26322.0,33411
2021-08-31,32069.0,33596
2021-09-01,35572.0,33590
2021-09-02,37983.0,33570
2021-09-03,42350.0,34215
2021-09-04,36773.0,34870
2021-09-05,36587.0,35379
2021-09-06,40878.0,37459
2021-09-07,37541.0,38241
2021-09-08,38599.0,38673
2021-09-09,37560.0,38613
2021-09-10,37009.0,37850
2021-09-11,28943.0,36731
2021-09-12,28679.0,35601
2021-09-13,30351.0,34097
2021-09-14,26752.0,32556
2021-09-15,29934.0,31318
2021-09-16,26593.0,29752
2021-09-17,32552.0,29115
2021-09-18,29519.0,29197
2021-09-19,29317.0,29288
2021-09-20,35904.0,30082
2021-09-21,31174.0,30713
2021-09-22,33836.0,31271
2021-09-23,35841.0,32592
2021-09-24,35711.0,33043
2021-09-25,30013.0,33114
2021-09-26,33095.0,33653
2021-09-27,37579.0,33893
2021-09-28,34796.0,34410
2021-09-29,35266.0,34614
2021-09-30,35830.0,34613
2021-10-01,34700.0,34468
2021-10-02,29546.0,34402
2021-10-03,29734.0,33922
2021-10-04,34467.0,33477
2021-10-05,33184.0,33247
2021-10-06,38922.0,33769
2021-10-07,39888.0,34349
2021-10-08,35115.0,34408
2021-10-09,39531.0,35834
2021-10-10,33692.0,36400
2021-10-11,39649.0,37140
2021-10-12,37848.0,37806
2021-10-13,41670.0,38199
2021-10-14,44745.0,38893
2021-10-15,44400.0,40219
2021-10-16,42952.0,40708
2021-10-17,44857.0,42303
2021-10-18,48860.0,43619
2021-10-19,43594.0,44440
2021-10-20,48810.0,45460
2021-10-21,51710.0,46455
2021-10-22,49004.0,47112
2021-10-23,45161.0,47428
2021-10-24,38895.0,46576
2021-10-25,36251.0,44775
2021-10-26,43767.0,44800
2021-10-27,44102.0,44127
2021-10-28,39461.0,42377
2021-10-29,43256.0,41556
2021-10-30,41089.0,40974
2021-10-31,37818.0,40821
2021-11-01,39819.0,41330
2021-11-02,33737.0,39897
2021-11-03,41602.0,39540
2021-11-04,36866.0,39170
2021-11-05,33954.0,37841
2021-11-06,30570.0,36338
2021-11-07,29981.0,35218
2021-11-08,32143.0,34122
2021-11-09,32992.0,34015
2021-11-10,39613.0,33731
2021-11-11,43445.0,34671
2021-11-12,39167.0,35416
2021-11-13,37993.0,36476
2021-11-14,36415.0,37395
2021-11-15,40262.0,38555
2021-11-16,37135.0,39147
2021-11-17,38217.0,38948
2021-11-18,48096.0,39612
2021-11-19,44790.0,40415
2021-11-20,40325.0,40749
2021-11-21,39793.0,41231
2021-11-22,45223.0,41940
2021-11-23,42865.0,42758
2021-11-24,43117.0,43458
2021-11-25,47167.0,43326
2021-11-26,49916.0,44058
2021-11-27,40041.0,44017
2021-11-28,36760.0,43584
2021-11-29,42496.0,43195
2021-11-30,40410.0,42844
2021-12-01,48009.0,43543
2021-12-02,53492.0,44446
2021-12-03,51204.0,44630
2021-12-04,41818.0,44884
2021-12-05,43628.0,45865
2021-12-06,51336.0,47128
2021-12-07,45373.0,47837
2021-12-08,51053.0,48272
2021-12-09,50483.0,47842
2021-12-10,58603.0,48899
2021-12-11,52590.0,50438
2021-12-12,48353.0,51113
2021-12-13,54213.0,51524
2021-12-14,59560.0,53551
2021-12-15,78093.0,57414
2021-12-16,88007.0,62774
2021-12-17,92936.0,67679
2021-12-18,89397.0,72937
2021-12-19,82287.0,77785
2021-12-20,92149.0,83204
2021-12-21,89560.0,87490
2021-12-22,105768.0,91443
2021-12-23,123238.0,96476
2021-12-24,121858.0,100608
2021-12-25,122348.0,105315
2021-12-26,119366.0,110612
2021-12-27,107958.0,112871
2021-12-28,138344.0,119840
2021-12-29,183036.0,130878
2021-12-30,190380.0,140470
2021-12-31,190970.0,150343
2022-01-01,163677.0,156247
2022-01-02,135694.0,158580
2022-01-03,188527.0,170090
2022-01-04,223828.0,182302
2022-01-05,195114.0,184027
2022-01-06,182146.0,182851
2022-01-07,180242.0,181318
2022-01-08,142040.0,178227
2022-01-09,142269.0,179167
2022-01-10,144064.0,172815
2022-01-11,117355.0,157604
2022-01-12,131969.0,148584
2022-01-13,106499.0,137777
2022-01-14,100584.0,126397
2022-01-15,81347.0,117727
2022-01-16,70779.0,107514
2022-01-17,89956.0,99784
2022-01-18,94510.0,96521
2022-01-19,108239.0,93131
2022-01-20,108154.0,93367
2022-01-21,96493.0,92783
2022-01-22,77594.0,92246
2022-01-23,75261.0,92887
2022-01-24,95491.0,93677
2022-01-25,95295.0,93790
2022-01-26,102445.0,92962
2022-01-27,97187.0,91395
2022-01-28,89340.0,90373
2022-01-29,72819.0,89691
2022-01-30,62916.0,87928
2022-01-31,848169.0,195453
2022-02-01,113107.0,197998
2022-02-02,87597.0,195876
2022-02-03,95704.0,195665
2022-02-04,82620.0,194705
2022-02-05,60601.0,192959
2022-02-06,53722.0,191646
2022-02-07,63947.0,79614
2022-02-08,66745.0,72991
2022-02-09,67980.0,70188
2022-02-10,164474.0,80013
2022-02-11,58860.0,76618
2022-02-12,45956.0,74526
2022-02-13,41203.0,72738
2022-02-14,41739.0,69565
2022-02-15,46341.0,66650
2022-02-16,54281.0,64693
2022-02-17,52969.0,48764
2022-02-18,47659.0,47164
2022-02-19,39221.0,46202
2022-02-20,31010.0,44746
2022-02-21,38741.0,44317
2022-02-22,41635.0,43645
2022-02-23,40617.0,41693
2022-02-24,38961.0,39692
2022-02-25,32000.0,37455
2022-02-26,0.0,31852
2022-02-27,0.0,27422
2022-02-28,82530.0,33678
2022-03-01,99670.0,41968
2022-03-02,45303.0,42638
2022-03-03,45895.0,43628
2022-03-04,44891.0,45470
2022-03-05,0.0,45470
2022-03-06,0.0,45470
2022-03-07,126908.0,51810
2022-03-08,63149.0,46592
2022-03-09,68655.0,49928
2022-03-10,84746.0,55478
2022-03-11,73054.0,59502
2022-03-12,0.0,59502
2022-03-13,0.0,59502
2022-03-14,171669.0,65896
2022-03-15,120682.0,74115
2022-03-16,93943.0,77728
2022-03-17,91206.0,78651
2022-03-18,93093.0,81513
2022-03-19,0.0,81513
2022-03-20,0.0,81513
2022-03-21,226411.0,89334
2022-03-22,95670.0,85760
2022-03-23,103078.0,87065
2022-03-24,101587.0,88548
2022-03-25,78226.0,86425
2022-03-26,1.0,86425
2022-03-27,0.0,86425
2022-03-28,215398.0,84851
2022-03-29,81462.0,82822
2022-03-30,88946.0,80803
2022-03-31,75050.0,77012
2022-04-01,69776.0,75805
2022-04-02,0.0,75805
2022-04-03,0.0,75805
2022-04-04,143410.0,65521
2022-04-05,51042.0,61175
2022-04-06,51533.0,55830
2022-04-07,48666.0,52061
2022-04-08,41984.0,48091
2022-04-09,0.0,48091
2022-04-10,0.0,48091
2022-04-11,91352.0,40654
2022-04-12,38583.0,38874
2022-04-13,37464.0,36864
2022-04-14,33382.0,34681
2022-04-15,0.0,28683
2022-04-16,0.0,28683
