Date,daily_cases,daily_cases_7d_avg
2020-05-21,2392.0,2115
2020-05-22,2311.0,2145
2020-05-23,1869.0,2161
2020-05-24,2180.0,2215
2020-05-25,2023.0,2176
2020-05-26,1787.0,2130
2020-05-27,2080.0,2092
2020-05-28,2258.0,2073
2020-05-29,2819.0,2145
2020-05-30,2282.0,2204
2020-05-31,2516.0,2252
2020-06-01,2979.0,2389
2020-06-02,3117.0,2579
2020-06-03,3134.0,2729
2020-06-04,3574.0,2917
2020-06-05,2886.0,2927
2020-06-06,2269.0,2925
2020-06-07,2364.0,2903
2020-06-08,2043.0,2770
2020-06-09,2095.0,2624
2020-06-10,2011.0,2463
2020-06-11,2218.0,2269
2020-06-12,2369.0,2196
2020-06-13,2430.0,2219
2020-06-14,2472.0,2234
2020-06-15,2449.0,2292
2020-06-16,2563.0,2359
2020-06-17,2612.0,2445
2020-06-18,2596.0,2499
2020-06-19,2615.0,2534
2020-06-20,2322.0,2518
2020-06-21,2368.0,2504
2020-06-22,2573.0,2521
2020-06-23,2445.0,2504
2020-06-24,2531.0,2493
2020-06-25,2595.0,2493
2020-06-26,2628.0,2495
2020-06-27,2456.0,2514
2020-06-28,2489.0,2531
2020-06-29,2536.0,2526
2020-06-30,2457.0,2527
2020-07-01,2549.0,2530
2020-07-02,2652.0,2538
2020-07-03,2566.0,2529
2020-07-04,2449.0,2528
2020-07-05,2560.0,2538
2020-07-06,2613.0,2549
2020-07-07,2637.0,2575
2020-07-08,2691.0,2595
2020-07-09,2079.0,2514
2020-07-10,2262.0,2470
2020-07-11,2397.0,2463
2020-07-12,2186.0,2409
2020-07-13,2349.0,2372
2020-07-14,2521.0,2355
2020-07-15,2388.0,2312
2020-07-16,2500.0,2372
2020-07-17,2379.0,2389
2020-07-18,2166.0,2356
2020-07-19,2182.0,2355
2020-07-20,2414.0,2364
2020-07-21,2625.0,2379
2020-07-22,2586.0,2407
2020-07-23,2621.0,2425
2020-07-24,2489.0,2440
2020-07-25,2316.0,2462
2020-07-26,2333.0,2483
2020-07-27,2434.0,2486
2020-07-28,2667.0,2492
2020-07-29,2636.0,2499
2020-07-30,2621.0,2499
2020-07-31,2674.0,2526
2020-08-01,2548.0,2559
2020-08-02,2685.0,2609
2020-08-03,2598.0,2633
2020-08-04,2751.0,2645
2020-08-05,2697.0,2653
2020-08-06,2634.0,2655
2020-08-07,2450.0,2623
2020-08-08,2125.0,2563
2020-08-09,2020.0,2468
2020-08-10,2132.0,2401
2020-08-11,2345.0,2343
2020-08-12,2510.0,2317
2020-08-13,2625.0,2315
2020-08-14,2501.0,2323
2020-08-15,2245.0,2340
2020-08-16,2133.0,2356
2020-08-17,2247.0,2372
2020-08-18,2385.0,2378
2020-08-19,2444.0,2369
2020-08-20,2279.0,2319
2020-08-21,2206.0,2277
2020-08-22,2028.0,2246
2020-08-23,2113.0,2243
2020-08-24,2245.0,2243
2020-08-25,2213.0,2218
2020-08-26,2243.0,2190
2020-08-27,2190.0,2177
2020-08-28,2115.0,2164
2020-08-29,1905.0,2146
2020-08-30,1754.0,2095
2020-08-31,1642.0,2009
2020-09-01,1682.0,1933
2020-09-02,1858.0,1878
2020-09-03,1994.0,1850
2020-09-04,2026.0,1837
2020-09-05,1894.0,1836
2020-09-06,1992.0,1870
2020-09-07,2152.0,1943
2020-09-08,2302.0,2031
2020-09-09,2313.0,2096
2020-09-10,2063.0,2106
2020-09-11,2313.0,2147
2020-09-12,2139.0,2182
2020-09-13,2089.0,2196
2020-09-14,2619.0,2263
2020-09-15,2705.0,2320
2020-09-16,2981.0,2416
2020-09-17,2815.0,2523
2020-09-18,3049.0,2628
2020-09-19,2845.0,2729
2020-09-20,3097.0,2873
2020-09-21,3341.0,2976
2020-09-22,3712.0,3120
2020-09-23,3605.0,3209
2020-09-24,3521.0,3310
2020-09-25,3563.0,3383
2020-09-26,3204.0,3435
2020-09-27,3362.0,3473
2020-09-28,3512.0,3497
2020-09-29,3677.0,3492
2020-09-30,3582.0,3489
2020-10-01,3825.0,3532
2020-10-02,3552.0,3531
2020-10-03,3523.0,3576
2020-10-04,3653.0,3618
2020-10-05,3902.0,3673
2020-10-06,4151.0,3741
2020-10-07,4019.0,3804
2020-10-08,4392.0,3885
2020-10-09,4142.0,3969
2020-10-10,3875.0,4019
2020-10-11,3822.0,4043
2020-10-12,4206.0,4087
2020-10-13,4108.0,4081
2020-10-14,4830.0,4196
2020-10-15,4616.0,4228
2020-10-16,4552.0,4287
2020-10-17,4103.0,4320
2020-10-18,3890.0,4329
2020-10-19,4251.0,4336
2020-10-20,5039.0,4469
2020-10-21,5616.0,4581
2020-10-22,5471.0,4703
2020-10-23,6134.0,4929
2020-10-24,5814.0,5174
2020-10-25,6191.0,5502
2020-10-26,5960.0,5746
2020-10-27,6968.0,6022
2020-10-28,6824.0,6195
2020-10-29,8293.0,6598
2020-10-30,8011.0,6866
2020-10-31,7820.0,7152
2020-11-01,7719.0,7371
2020-11-02,8289.0,7703
2020-11-03,8932.0,7984
2020-11-04,8452.0,8217
2020-11-05,8772.0,8285
2020-11-06,8864.0,8407
2020-11-07,9450.0,8640
2020-11-08,9236.0,8856
2020-11-09,10463.0,9167
2020-11-10,10339.0,9368
2020-11-11,11780.0,9843
2020-11-12,11517.0,10236
2020-11-13,11737.0,10646
2020-11-14,11203.0,10896
2020-11-15,12543.0,11369
2020-11-16,13053.0,11739
2020-11-17,13352.0,12169
2020-11-18,13421.0,12404
2020-11-19,13223.0,12647
2020-11-20,13260.0,12865
2020-11-21,12931.0,13112
2020-11-22,13053.0,13185
2020-11-23,12460.0,13100
2020-11-24,13721.0,13153
2020-11-25,13843.0,13213
2020-11-26,13961.0,13318
2020-11-27,14051.0,13431
2020-11-28,13402.0,13499
2020-11-29,12950.0,13484
2020-11-30,13321.0,13607
2020-12-01,13881.0,13630
2020-12-02,13621.0,13598
2020-12-03,13922.0,13593
2020-12-04,13341.0,13491
2020-12-05,12151.0,13312
2020-12-06,11561.0,13114
2020-12-07,10827.0,12758
2020-12-08,11023.0,12349
2020-12-09,10223.0,11864
2020-12-10,10403.0,11361
2020-12-11,9384.0,10796
2020-12-12,8411.0,10262
2020-12-13,7451.0,9675
2020-12-14,7501.0,9199
2020-12-15,7704.0,8725
2020-12-16,7603.0,8351
2020-12-17,7453.0,7930
2020-12-18,7121.0,7606
2020-12-19,6421.0,7322
2020-12-20,6312.0,7159
2020-12-21,6151.0,6966
2020-12-22,6208.0,6753
2020-12-23,6261.0,6561
2020-12-24,6178.0,6379
2020-12-25,6021.0,6222
2020-12-26,5760.0,6127
2020-12-27,5502.0,6012
2020-12-28,5908.0,5977
2020-12-29,6108.0,5963
2020-12-30,6272.0,5964
2020-12-31,6389.0,5994
2021-01-01,6287.0,6032
2021-01-02,6045.0,6073
2021-01-03,5960.0,6138
2021-01-04,6073.0,6162
2021-01-05,6113.0,6163
2021-01-06,6283.0,6164
2021-01-07,6360.0,6160
2021-01-08,6251.0,6155
2021-01-09,5924.0,6138
2021-01-10,5968.0,6139
2021-01-11,6208.0,6158
2021-01-12,6408.0,6200
2021-01-13,6317.0,6205
2021-01-14,6471.0,6221
2021-01-15,6485.0,6254
2021-01-16,6100.0,6280
2021-01-17,6016.0,6286
2021-01-18,5806.0,6229
2021-01-19,5917.0,6159
2021-01-20,6182.0,6140
2021-01-21,6204.0,6101
2021-01-22,6332.0,6080
2021-01-23,6180.0,6091
2021-01-24,5945.0,6081
2021-01-25,6309.0,6153
2021-01-26,6420.0,6225
2021-01-27,6608.0,6285
2021-01-28,6527.0,6332
2021-01-29,6573.0,6366
2021-01-30,6317.0,6386
2021-01-31,6268.0,6432
2021-02-01,6597.0,6473
2021-02-02,6820.0,6530
2021-02-03,6870.0,6567
2021-02-04,7040.0,6641
2021-02-05,7054.0,6709
2021-02-06,6990.0,6806
2021-02-07,7065.0,6919
2021-02-08,7321.0,7023
2021-02-09,7640.0,7140
2021-02-10,7585.0,7242
2021-02-11,7474.0,7304
2021-02-12,7298.0,7339
2021-02-13,7120.0,7358
2021-02-14,7390.0,7404
2021-02-15,7760.0,7467
2021-02-16,8011.0,7520
2021-02-17,8042.0,7585
2021-02-18,8066.0,7670
2021-02-19,8017.0,7772
2021-02-20,7922.0,7887
2021-02-21,7931.0,7964
2021-02-22,8263.0,8036
2021-02-23,8330.0,8082
2021-02-24,8270.0,8114
2021-02-25,8206.0,8134
2021-02-26,8103.0,8146
2021-02-27,7975.0,8154
2021-02-28,8010.0,8165
2021-03-01,8510.0,8201
2021-03-02,8495.0,8224
2021-03-03,8525.0,8261
2021-03-04,8404.0,8289
2021-03-05,8367.0,8327
2021-03-06,8212.0,8360
2021-03-07,8010.0,8360
2021-03-08,8313.0,8332
2021-03-09,8554.0,8341
2021-03-10,8603.0,8352
2021-03-11,8308.0,8338
2021-03-12,8088.0,8298
2021-03-13,7802.0,8240
2021-03-14,7593.0,8180
2021-03-15,7980.0,8133
2021-03-16,8380.0,8108
2021-03-17,7802.0,7993
2021-03-18,7530.0,7882
2021-03-19,7620.0,7815
2021-03-20,7540.0,7778
2021-03-21,7260.0,7730
2021-03-22,7357.0,7641
2021-03-23,7290.0,7486
2021-03-24,7605.0,7457
2021-03-25,7506.0,7454
2021-03-26,7980.0,7505
2021-03-27,8120.0,7588
2021-03-28,8751.0,7801
2021-03-29,9310.0,8080
2021-03-30,10250.0,8503
2021-03-31,10330.0,8892
2021-04-01,11750.0,9499
2021-04-02,11660.0,10024
2021-04-03,11420.0,10496
2021-04-04,11680.0,10914
2021-04-05,13890.0,11569
2021-04-06,17430.0,12594
2021-04-07,20954.0,14112
2021-04-08,22586.0,15660
2021-04-09,22478.0,17205
2021-04-10,19666.0,18383
2021-04-11,21063.0,19724
2021-04-12,23311.0,21070
2021-04-13,24760.0,22117
2021-04-14,25582.0,22778
2021-04-15,25078.0,23134
2021-04-16,25261.0,23532
2021-04-17,21312.0,23767
2021-04-18,21644.0,23850
2021-04-19,24346.0,23998
2021-04-20,25492.0,24102
2021-04-21,24886.0,24003
2021-04-22,24092.0,23862
2021-04-23,22904.0,23525
2021-04-24,18230.0,23085
2021-04-25,19165.0,22731
2021-04-26,21026.0,22256
2021-04-27,20963.0,21609
2021-04-28,21713.0,21156
2021-04-29,19899.0,20557
2021-04-30,19272.0,20038
2021-05-01,17080.0,19874
2021-05-02,18698.0,19807
2021-05-03,20732.0,19765
2021-05-04,20150.0,19649
2021-05-05,15872.0,18815
2021-05-06,18409.0,18602
2021-05-07,17076.0,18288
2021-05-08,13576.0,17788
2021-05-09,14141.0,17137
2021-05-10,18408.0,16805
2021-05-11,18133.0,16516
2021-05-12,16409.0,16593
2021-05-13,14246.0,15998
2021-05-14,10145.0,15008
2021-05-15,7723.0,14172
2021-05-16,11291.0,13765
2021-05-17,14319.0,13181
2021-05-18,13930.0,12580
2021-05-19,12789.0,12063
2021-05-20,12428.0,11804
2021-05-21,11250.0,11961
2021-05-22,8005.0,12002
2021-05-23,8631.0,11622
2021-05-24,11005.0,11148
2021-05-25,11873.0,10854
2021-05-26,10468.0,10523
2021-05-27,9994.0,10175
2021-05-28,10253.0,10033
2021-05-29,7107.0,9904
2021-05-30,8876.0,9939
2021-05-31,11042.0,9945
2021-06-01,10687.0,9775
2021-06-02,11620.0,9940
2021-06-03,9657.0,9892
2021-06-04,9209.0,9743
2021-06-05,6442.0,9648
2021-06-06,5612.0,9181
2021-06-07,4907.0,8305
2021-06-08,8846.0,8042
2021-06-09,10598.0,7896
2021-06-10,12398.0,8287
2021-06-11,9966.0,8396
2021-06-12,7444.0,8539
2021-06-13,8195.0,8908
2021-06-14,10715.0,9737
2021-06-15,10216.0,9933
2021-06-16,10487.0,9917
2021-06-17,10291.0,9616
2021-06-18,10100.0,9635
2021-06-19,6448.0,9493
2021-06-20,8161.0,9488
2021-06-21,10485.0,9455
2021-06-22,11716.0,9670
2021-06-23,11059.0,9751
2021-06-24,11734.0,9958
2021-06-25,10820.0,10060
2021-06-26,7034.0,10144
2021-06-27,9758.0,10372
2021-06-28,12351.0,10639
2021-06-29,12717.0,10782
2021-06-30,11748.0,10880
2021-07-01,14303.0,11247
2021-07-02,13836.0,11678
2021-07-03,8341.0,11865
2021-07-04,13781.0,12440
2021-07-05,16025.0,12964
2021-07-06,16080.0,13445
2021-07-07,17212.0,14225
2021-07-08,23391.0,15524
2021-07-09,16596.0,15918
2021-07-10,11664.0,16393
2021-07-11,17664.0,16947
2021-07-12,20829.0,17634
2021-07-13,22750.0,18587
2021-07-14,23371.0,19466
2021-07-15,23655.0,19504
2021-07-16,21885.0,20260
2021-07-17,15139.0,20756
2021-07-18,22184.0,21402
2021-07-19,25441.0,22061
2021-07-20,27444.0,22731
2021-07-21,27379.0,23304
2021-07-22,20313.0,22826
2021-07-23,21814.0,22816
2021-07-24,18632.0,23315
2021-07-25,27146.0,24024
2021-07-26,31814.0,24935
2021-07-27,34951.0,26007
2021-07-28,33817.0,26927
2021-07-29,34433.0,28944
2021-07-30,24715.0,29358
2021-07-31,19846.0,29532
2021-08-01,32511.0,30298
2021-08-02,37189.0,31066
2021-08-03,39019.0,31647
2021-08-04,39357.0,32439
2021-08-05,38674.0,33044
2021-08-06,34913.0,34501
2021-08-07,26439.0,35443
2021-08-08,39619.0,36459
2021-08-09,40808.0,36976
2021-08-10,39139.0,36993
2021-08-11,42541.0,37448
2021-08-12,39049.0,37501
2021-08-13,39119.0,38102
2021-08-14,29700.0,38568
2021-08-15,36736.0,38156
2021-08-16,41194.0,38211
2021-08-17,50228.0,39795
2021-08-18,39174.0,39314
2021-08-19,31266.0,38202
2021-08-20,28833.0,36733
2021-08-21,24179.0,35944
2021-08-22,36419.0,35899
2021-08-23,38657.0,35537
2021-08-24,40623.0,34164
2021-08-25,39983.0,34280
2021-08-26,36758.0,35065
2021-08-27,36279.0,36128
2021-08-28,26034.0,36393
2021-08-29,31516.0,35693
2021-08-30,33780.0,34996
2021-08-31,31319.0,33667
2021-09-01,33170.0,32694
2021-09-02,30279.0,31768
2021-09-03,27621.0,30531
2021-09-04,20404.0,29727
2021-09-05,25870.0,28920
2021-09-06,27579.0,28035
2021-09-07,27138.0,27437
2021-09-08,26854.0,26535
2021-09-09,26821.0,26041
2021-09-10,21114.0,25111
2021-09-11,16654.0,24576
2021-09-12,20219.0,23768
2021-09-13,22541.0,23049
2021-09-14,22329.0,22362
2021-09-15,19731.0,21344
2021-09-16,18021.0,20087
2021-09-17,17605.0,19586
2021-09-18,12847.0,19042
2021-09-19,15975.0,18436
2021-09-20,17397.0,17701
2021-09-21,17564.0,17020
2021-09-22,17433.0,16692
2021-09-23,16362.0,16455
2021-09-24,15294.0,16125
2021-09-25,10843.0,15838
2021-09-26,13792.0,15526
2021-09-27,14470.0,15108
2021-09-28,11701.0,14271
2021-09-29,13271.0,13676
2021-09-30,14078.0,13350
2021-10-01,14525.0,13240
2021-10-02,10135.0,13139
2021-10-03,12428.0,12944
2021-10-04,14607.0,12964
2021-10-05,13226.0,13181
2021-10-06,10497.0,12785
2021-10-07,11625.0,12435
2021-10-08,9897.0,11774
2021-10-09,7654.0,11419
2021-10-10,11256.0,11252
2021-10-11,13504.0,11094
2021-10-12,13391.0,11118
2021-10-13,12298.0,11375
2021-10-14,11964.0,11423
2021-10-15,11857.0,11703
2021-10-16,7515.0,11684
2021-10-17,11396.0,11704
2021-10-18,11844.0,11466
2021-10-19,13308.0,11455
2021-10-20,11770.0,11379
2021-10-21,11788.0,11354
2021-10-22,11064.0,11241
2021-10-23,7081.0,11179
2021-10-24,9174.0,10861
2021-10-25,7516.0,10243
2021-10-26,9096.0,9641
2021-10-27,10644.0,9480
2021-10-28,11409.0,9426
2021-10-29,9893.0,9259
2021-10-30,6809.0,9220
2021-10-31,8427.0,9113
2021-11-01,9857.0,9448
2021-11-02,10104.0,9592
2021-11-03,10363.0,9552
2021-11-04,9862.0,9331
2021-11-05,8633.0,9151
2021-11-06,6803.0,9150
2021-11-07,7554.0,9025
2021-11-08,8341.0,8809
2021-11-09,8305.0,8552
2021-11-10,7948.0,8207
2021-11-11,7539.0,7875
2021-11-12,7322.0,7687
2021-11-13,4306.0,7331
2021-11-14,6143.0,7129
2021-11-15,7494.0,7008
2021-11-16,6430.0,6740
2021-11-17,6251.0,6498
2021-11-18,5882.0,6261
2021-11-19,5784.0,6041
2021-11-20,3539.0,5932
2021-11-21,4340.0,5674
2021-11-22,5427.0,5379
2021-11-23,5144.0,5195
2021-11-24,4813.0,4990
2021-11-25,4850.0,4842
2021-11-26,4384.0,4642
2021-11-27,3045.0,4572
2021-11-28,3781.0,4492
2021-11-29,4310.0,4332
2021-11-30,4253.0,4205
2021-12-01,4312.0,4134
2021-12-02,3839.0,3989
2021-12-03,3603.0,3878
2021-12-04,2157.0,3751
2021-12-05,3109.0,3655
2021-12-06,3356.0,3518
2021-12-07,3514.0,3413
2021-12-08,3309.0,3270
2021-12-09,3228.0,3182
2021-12-10,2971.0,3092
2021-12-11,1681.0,3024
2021-12-12,2289.0,2907
2021-12-13,2706.0,2814
2021-12-14,2784.0,2710
2021-12-15,2651.0,2616
2021-12-16,2500.0,2512
2021-12-17,2196.0,2401
2021-12-18,1361.0,2355
2021-12-19,1968.0,2309
2021-12-20,2390.0,2264
2021-12-21,2413.0,2211
2021-12-22,2103.0,2133
2021-12-23,1932.0,2052
2021-12-24,1967.0,2019
2021-12-25,1121.0,1985
2021-12-26,1857.0,1969
2021-12-27,1967.0,1909
2021-12-28,2128.0,1868
2021-12-29,1905.0,1840
2021-12-30,1936.0,1840
2021-12-31,1703.0,1802
2022-01-01,1002.0,1785
2022-01-02,1510.0,1736
2022-01-03,1677.0,1694
2022-01-04,1706.0,1634
2022-01-05,1171.0,1529
2022-01-06,1579.0,1478
2022-01-07,1178.0,1403
2022-01-08,701.0,1360
2022-01-09,1480.0,1356
2022-01-10,1932.0,1392
2022-01-11,1961.0,1429
2022-01-12,2089.0,1560
2022-01-13,2394.0,1676
2022-01-14,2539.0,1871
2022-01-15,1421.0,1974
2022-01-16,2292.0,2090
2022-01-17,3163.0,2266
2022-01-18,3653.0,2507
2022-01-19,4060.0,2789
2022-01-20,4658.0,3112
2022-01-21,5276.0,3503
2022-01-22,3503.0,3801
2022-01-23,5144.0,4208
2022-01-24,7691.0,4855
2022-01-25,9378.0,5673
2022-01-26,11851.0,6786
2022-01-27,14285.0,8161
2022-01-28,16757.0,9801
2022-01-29,11731.0,10977
2022-01-30,21996.0,13384
2022-01-31,28995.0,16428
2022-02-01,35070.0,20098
2022-02-02,38160.0,23856
2022-02-03,37395.0,27158
2022-02-04,36908.0,30036
2022-02-05,23130.0,31665
2022-02-06,35429.0,33584
2022-02-07,39819.0,35130
2022-02-08,38757.0,35657
2022-02-09,39085.0,35789
2022-02-10,33681.0,35258
2022-02-11,31247.0,34450
2022-02-12,18598.0,33802
2022-02-13,25812.0,32428
2022-02-14,28956.0,30877
2022-02-15,25034.0,28916
2022-02-16,16310.0,25663
2022-02-17,17545.0,23357
2022-02-18,19317.0,21653
2022-02-19,12058.0,20719
2022-02-20,16967.0,19455
2022-02-21,19110.0,18049
2022-02-22,22073.0,17626
2022-02-23,15340.0,17487
2022-02-24,12957.0,16832
2022-02-25,11972.0,15782
2022-02-26,7039.0,15065
2022-02-27,9524.0,14002
2022-02-28,10962.0,12838
2022-03-01,9312.0,11015
2022-03-02,6234.0,9714
2022-03-03,6772.0,8831
2022-03-04,6470.0,8045
2022-03-05,4089.0,7623
2022-03-06,5586.0,7061
2022-03-07,6426.0,6413
2022-03-08,5841.0,5917
2022-03-09,5008.0,5742
2022-03-10,6424.0,5692
2022-03-11,3953.0,5332
2022-03-12,2219.0,5065
2022-03-13,3330.0,4743
2022-03-14,3813.0,4370
2022-03-15,3223.0,3996
2022-03-16,3010.0,3710
2022-03-17,2580.0,3161
2022-03-18,2175.0,2907
2022-03-19,1323.0,2779
2022-03-20,1816.0,2563
2022-03-21,1254.0,2197
2022-03-22,1122.0,1897
2022-03-23,1123.0,1628
2022-03-24,1345.0,1451
2022-03-25,1530.0,1359
2022-03-26,1382.0,1367
2022-03-27,2299.0,1436
2022-03-28,2915.0,1674
2022-03-29,2743.0,1905
2022-03-30,2987.0,2172
2022-03-31,2487.0,2335
2022-04-01,2264.0,2440
2022-04-02,1887.0,2512
2022-04-03,1275.0,2365
2022-04-04,3519.0,2452
2022-04-05,4615.0,2719
2022-04-06,4228.0,2896
2022-04-07,3800.0,3084
2022-04-08,3184.0,3215
2022-04-09,1757.0,3197
2022-04-10,2894.0,3428
2022-04-11,3125.0,3372
2022-04-12,2737.0,3104
2022-04-13,2356.0,2836
2022-04-14,2194.0,2607
2022-04-15,1994.0,2437
2022-04-16,1015.0,2331
